tx_id,source_id,target_id,amount,timestamp,is_scam
TX_003667,ACC_0897,ACC_0335,280.19,2026-08-24 12:50:00,0
TX_003869,ACC_0088,ACC_0817,648.97,2026-08-24 13:00:00,0
TX_003429,ACC_0831,ACC_0333,73.16,2026-08-24 13:23:00,0
TX_001293,ACC_0460,ACC_0034,163.11,2026-08-24 13:25:00,0
TX_000374,ACC_0826,ACC_0100,426.54,2026-08-24 13:28:00,0
TX_001000,ACC_0825,ACC_0302,226.98,2026-08-24 13:29:00,0
TX_003997,ACC_0366,ACC_0988,1172.97,2026-08-24 13:34:00,0
TX_001147,ACC_0359,ACC_0291,179.71,2026-08-24 14:00:00,0
TX_001717,ACC_0497,ACC_0016,106.45,2026-08-24 14:15:00,0
TX_003937,ACC_0235,ACC_0179,243.03,2026-08-24 14:17:00,0
TX_004267,ACC_0395,ACC_0776,83.92,2026-08-24 14:41:00,0
TX_003732,ACC_0050,ACC_0544,147.07,2026-08-24 15:16:00,0
TX_000346,ACC_0909,ACC_0648,104.68,2026-08-24 15:27:00,0
TX_003658,ACC_0201,ACC_0576,1278.68,2026-08-24 15:40:00,0
TX_001457,ACC_0719,ACC_0167,137.0,2026-08-24 15:41:00,0
TX_004628,ACC_0829,ACC_0618,472.86,2026-08-24 16:08:00,0
TX_004017,ACC_0962,ACC_0399,935.34,2026-08-24 16:49:00,0
TX_002913,ACC_0230,ACC_0789,553.07,2026-08-24 16:59:00,0
TX_004491,ACC_0919,ACC_0795,803.51,2026-08-24 17:05:00,0
TX_003024,ACC_0955,ACC_0114,763.98,2026-08-24 17:07:00,0
TX_000120,ACC_0204,ACC_0271,374.8,2026-08-24 17:09:00,0
TX_003649,ACC_0907,ACC_0892,167.99,2026-08-24 17:17:00,0
TX_002118,ACC_0192,ACC_0107,86.95,2026-08-24 17:19:00,0
TX_004712,ACC_0762,ACC_0692,952.83,2026-08-24 17:22:00,0
TX_000093,ACC_0008,ACC_0434,88.43,2026-08-24 17:23:00,0
TX_000104,ACC_0708,ACC_0231,194.6,2026-08-24 17:40:00,0
TX_001136,ACC_0393,ACC_0314,79.11,2026-08-24 17:48:00,0
TX_003037,ACC_0656,ACC_0611,534.99,2026-08-24 18:08:00,0
TX_002819,ACC_0336,ACC_0735,58.53,2026-08-24 18:10:00,0
TX_002405,ACC_0483,ACC_0096,452.36,2026-08-24 18:18:00,0
TX_002282,ACC_0137,ACC_0803,697.82,2026-08-24 18:23:00,0
TX_002849,ACC_0917,ACC_0540,580.36,2026-08-24 18:28:00,0
TX_000834,ACC_0033,ACC_0784,460.47,2026-08-24 18:29:00,0
TX_002834,ACC_0593,ACC_0301,306.27,2026-08-24 18:53:00,0
TX_004469,ACC_0940,ACC_0310,112.57,2026-08-24 19:02:00,0
TX_001500,ACC_0391,ACC_0061,1344.82,2026-08-24 19:08:00,0
TX_004561,ACC_0913,ACC_0883,1623.51,2026-08-24 19:16:00,0
TX_003607,ACC_0446,ACC_0155,132.61,2026-08-24 19:22:00,0
TX_004251,ACC_0187,ACC_0286,647.54,2026-08-24 19:22:00,0
TX_004841,ACC_0586,ACC_0159,326.53,2026-08-24 19:29:00,0
TX_003801,ACC_0166,ACC_0068,719.09,2026-08-24 19:34:00,0
TX_004810,ACC_0114,ACC_0654,178.25,2026-08-24 19:50:00,0
TX_000243,ACC_0599,ACC_0763,454.49,2026-08-24 19:50:00,0
TX_001832,ACC_0880,ACC_0835,941.33,2026-08-24 19:51:00,0
TX_001604,ACC_0088,ACC_0564,269.26,2026-08-24 20:01:00,0
TX_000169,ACC_0545,ACC_0019,139.45,2026-08-24 20:09:00,0
TX_001965,ACC_0472,ACC_0818,96.81,2026-08-24 20:17:00,0
TX_002021,ACC_0718,ACC_0036,411.18,2026-08-24 20:34:00,0
TX_004047,ACC_0494,ACC_0301,167.96,2026-08-24 20:57:00,0
TX_000048,ACC_0960,ACC_0437,1288.74,2026-08-24 21:08:00,0
TX_001056,ACC_0916,ACC_0383,279.82,2026-08-24 21:32:00,0
TX_000938,ACC_0855,ACC_0697,810.13,2026-08-24 21:42:00,0
TX_000589,ACC_0706,ACC_0474,733.2,2026-08-24 22:07:00,0
TX_000072,ACC_0828,ACC_0003,212.04,2026-08-24 22:19:00,0
TX_002820,ACC_0160,ACC_0096,214.28,2026-08-24 22:34:00,0
TX_004111,ACC_0110,ACC_0271,392.69,2026-08-24 22:34:00,0
TX_000247,ACC_0853,ACC_0757,72.33,2026-08-24 22:38:00,0
TX_000128,ACC_0711,ACC_0244,1199.07,2026-08-24 22:46:00,0
TX_002016,ACC_0790,ACC_0325,267.1,2026-08-24 22:57:00,0
TX_002491,ACC_0208,ACC_0073,506.64,2026-08-24 23:06:00,0
TX_000736,ACC_0836,ACC_0709,787.31,2026-08-24 23:17:00,0
TX_001401,ACC_0298,ACC_0262,499.54,2026-08-24 23:19:00,0
TX_002097,ACC_0433,ACC_0889,203.08,2026-08-24 23:25:00,0
TX_004426,ACC_0140,ACC_0388,76.55,2026-08-24 23:29:00,0
TX_000990,ACC_0890,ACC_0665,395.42,2026-08-24 23:29:00,0
TX_001584,ACC_0931,ACC_0609,416.39,2026-08-25 00:05:00,0
TX_001413,ACC_0055,ACC_0640,951.64,2026-08-25 00:10:00,0
TX_000904,ACC_0028,ACC_0594,437.14,2026-08-25 00:13:00,0
TX_003530,ACC_0764,ACC_0595,63.62,2026-08-25 00:23:00,0
TX_000916,ACC_0525,ACC_0294,118.27,2026-08-25 00:30:00,0
TX_002695,ACC_0860,ACC_0590,425.86,2026-08-25 00:31:00,0
TX_002075,ACC_0077,ACC_0035,562.35,2026-08-25 00:35:00,0
TX_000332,ACC_0777,ACC_0827,105.93,2026-08-25 01:00:00,0
TX_001057,ACC_0403,ACC_0933,56.45,2026-08-25 01:05:00,0
TX_001729,ACC_0656,ACC_0675,902.61,2026-08-25 01:12:00,0
TX_004300,ACC_0336,ACC_0117,192.57,2026-08-25 01:21:00,0
TX_000912,ACC_0110,ACC_0857,493.44,2026-08-25 01:30:00,0
TX_000753,ACC_0700,ACC_0212,376.65,2026-08-25 02:01:00,0
TX_000791,ACC_0807,ACC_0232,293.91,2026-08-25 02:04:00,0
TX_002627,ACC_0334,ACC_0652,1060.55,2026-08-25 02:29:00,0
TX_001787,ACC_0132,ACC_0162,323.83,2026-08-25 02:48:00,0
TX_003111,ACC_0017,ACC_0791,1018.41,2026-08-25 02:52:00,0
TX_004336,ACC_0962,ACC_0528,356.33,2026-08-25 02:58:00,0
TX_003198,ACC_0459,ACC_0168,116.85,2026-08-25 03:11:00,0
TX_003006,ACC_0834,ACC_0968,219.47,2026-08-25 03:11:00,0
TX_000850,ACC_0017,ACC_0820,474.8,2026-08-25 03:20:00,0
TX_001834,ACC_0311,ACC_0078,235.3,2026-08-25 03:20:00,0
TX_001021,ACC_0449,ACC_0150,774.62,2026-08-25 03:37:00,0
TX_003852,ACC_0388,ACC_0420,264.16,2026-08-25 03:49:00,0
TX_001820,ACC_0242,ACC_0373,230.63,2026-08-25 04:21:00,0
TX_003815,ACC_0871,ACC_0429,220.99,2026-08-25 04:21:00,0
TX_000836,ACC_0152,ACC_0959,422.32,2026-08-25 04:28:00,0
TX_000276,ACC_0229,ACC_0638,253.82,2026-08-25 04:44:00,0
TX_002420,ACC_0762,ACC_0577,212.15,2026-08-25 04:46:00,0
TX_002256,ACC_0725,ACC_0571,379.11,2026-08-25 04:47:00,0
TX_004060,ACC_0167,ACC_0538,722.21,2026-08-25 04:52:00,0
TX_003699,ACC_0325,ACC_0332,729.52,2026-08-25 05:01:00,0
TX_003999,ACC_0039,ACC_0769,936.77,2026-08-25 05:12:00,0
TX_003005,ACC_0901,ACC_0902,77.46,2026-08-25 05:20:00,0
TX_003975,ACC_0580,ACC_0857,484.15,2026-08-25 05:22:00,0
TX_004655,ACC_0710,ACC_0967,622.64,2026-08-25 05:25:00,0
TX_004627,ACC_0718,ACC_0362,444.92,2026-08-25 05:31:00,0
TX_004343,ACC_0519,ACC_0687,579.0,2026-08-25 05:33:00,0
TX_001902,ACC_0805,ACC_0791,216.01,2026-08-25 05:44:00,0
TX_002978,ACC_0031,ACC_0945,521.28,2026-08-25 05:45:00,0
TX_000932,ACC_0759,ACC_0475,440.03,2026-08-25 06:17:00,0
TX_000222,ACC_0325,ACC_0278,105.11,2026-08-25 06:21:00,0
TX_004558,ACC_0569,ACC_0742,70.21,2026-08-25 06:33:00,0
TX_001487,ACC_0846,ACC_0693,251.31,2026-08-25 06:43:00,0
TX_000712,ACC_0460,ACC_0717,455.51,2026-08-25 06:51:00,0
TX_004661,ACC_0014,ACC_0583,236.0,2026-08-25 06:54:00,0
TX_001508,ACC_0576,ACC_0865,68.51,2026-08-25 07:03:00,0
TX_003660,ACC_0112,ACC_0505,908.01,2026-08-25 07:12:00,0
TX_003287,ACC_0821,ACC_0503,156.58,2026-08-25 07:12:00,0
TX_000747,ACC_0180,ACC_0247,971.47,2026-08-25 07:15:00,0
TX_000549,ACC_0347,ACC_0428,251.88,2026-08-25 07:16:00,0
TX_004691,ACC_0299,ACC_0717,490.56,2026-08-25 07:16:00,0
TX_000080,ACC_0449,ACC_0612,827.38,2026-08-25 07:22:00,0
TX_000482,ACC_0468,ACC_0489,659.08,2026-08-25 07:23:00,0
TX_002148,ACC_0187,ACC_0272,369.35,2026-08-25 07:25:00,0
TX_001998,ACC_0230,ACC_0431,608.72,2026-08-25 07:29:00,0
TX_002403,ACC_0244,ACC_0395,507.84,2026-08-25 07:30:00,0
TX_003915,ACC_0576,ACC_0184,265.67,2026-08-25 07:32:00,0
TX_003413,ACC_0541,ACC_0833,314.08,2026-08-25 07:34:00,0
TX_004117,ACC_0798,ACC_0811,193.55,2026-08-25 07:35:00,0
TX_000301,ACC_0429,ACC_0724,1248.52,2026-08-25 07:38:00,0
TX_005196,ACC_0664,ACC_0046,187.34,2026-08-25 07:41:00,1
TX_005197,ACC_0664,ACC_0046,33952.91,2026-08-25 07:51:00,1
TX_004882,ACC_0551,ACC_0727,393.78,2026-08-25 07:56:00,0
TX_002435,ACC_0676,ACC_0467,1296.76,2026-08-25 07:59:00,0
TX_000665,ACC_0527,ACC_0938,289.24,2026-08-25 08:01:00,0
TX_003891,ACC_0197,ACC_0375,329.44,2026-08-25 08:10:00,0
TX_000250,ACC_0545,ACC_0307,2335.12,2026-08-25 08:13:00,0
TX_001859,ACC_0277,ACC_0963,74.8,2026-08-25 08:20:00,0
TX_000957,ACC_0653,ACC_0675,2217.28,2026-08-25 08:27:00,0
TX_001493,ACC_0383,ACC_0567,993.88,2026-08-25 08:37:00,0
TX_002813,ACC_0559,ACC_0889,738.99,2026-08-25 08:56:00,0
TX_002829,ACC_0926,ACC_0104,1190.91,2026-08-25 09:04:00,0
TX_001260,ACC_0258,ACC_0181,295.54,2026-08-25 09:16:00,0
TX_002737,ACC_0555,ACC_0202,570.16,2026-08-25 09:30:00,0
TX_003757,ACC_0423,ACC_0689,250.08,2026-08-25 09:37:00,0
TX_003459,ACC_0413,ACC_0436,1181.19,2026-08-25 09:38:00,0
TX_002584,ACC_0494,ACC_0292,473.79,2026-08-25 09:49:00,0
TX_001014,ACC_0098,ACC_0672,747.8,2026-08-25 10:06:00,0
TX_001936,ACC_0286,ACC_0193,109.4,2026-08-25 10:08:00,0
TX_001349,ACC_0259,ACC_0753,1093.44,2026-08-25 10:15:00,0
TX_003074,ACC_0873,ACC_0621,810.89,2026-08-25 10:21:00,0
TX_002816,ACC_0727,ACC_0971,492.91,2026-08-25 10:22:00,0
TX_002302,ACC_0044,ACC_0518,133.04,2026-08-25 10:43:00,0
TX_003962,ACC_0516,ACC_0692,1198.93,2026-08-25 10:45:00,0
TX_002895,ACC_0512,ACC_0269,481.09,2026-08-25 10:54:00,0
TX_003935,ACC_0281,ACC_0754,828.48,2026-08-25 11:06:00,0
TX_000826,ACC_0731,ACC_0946,143.09,2026-08-25 11:33:00,0
TX_001007,ACC_0235,ACC_0320,176.83,2026-08-25 11:41:00,0
TX_004270,ACC_0018,ACC_0003,167.22,2026-08-25 12:12:00,0
TX_000125,ACC_0810,ACC_0125,132.66,2026-08-25 12:21:00,0
TX_000827,ACC_0217,ACC_0704,96.56,2026-08-25 12:23:00,0
TX_001269,ACC_0439,ACC_0641,372.16,2026-08-25 12:29:00,0
TX_003912,ACC_0044,ACC_0274,1370.08,2026-08-25 12:50:00,0
TX_001589,ACC_0574,ACC_0709,1530.59,2026-08-25 12:52:00,0
TX_001053,ACC_0764,ACC_0945,599.87,2026-08-25 13:01:00,0
TX_001542,ACC_0187,ACC_0578,305.72,2026-08-25 13:02:00,0
TX_003231,ACC_0753,ACC_0870,281.87,2026-08-25 13:06:00,0
TX_003740,ACC_0416,ACC_0982,77.94,2026-08-25 13:23:00,0
TX_004639,ACC_0606,ACC_0945,200.75,2026-08-25 13:30:00,0
TX_003938,ACC_0320,ACC_0818,167.51,2026-08-25 13:42:00,0
TX_002028,ACC_0589,ACC_0514,790.92,2026-08-25 13:51:00,0
TX_002364,ACC_0035,ACC_0335,1223.2,2026-08-25 14:06:00,0
TX_000877,ACC_0679,ACC_0420,407.03,2026-08-25 14:15:00,0
TX_003157,ACC_0267,ACC_0829,406.48,2026-08-25 14:24:00,0
TX_000825,ACC_0846,ACC_0908,198.25,2026-08-25 14:34:00,0
TX_002000,ACC_0625,ACC_0670,522.28,2026-08-25 14:48:00,0
TX_003153,ACC_0121,ACC_0279,314.75,2026-08-25 14:48:00,0
TX_000621,ACC_0122,ACC_0503,327.43,2026-08-25 14:53:00,0
TX_004982,ACC_0362,ACC_0127,108.44,2026-08-25 14:56:00,0
TX_003472,ACC_0224,ACC_0830,302.02,2026-08-25 15:03:00,0
TX_002025,ACC_0972,ACC_0637,206.73,2026-08-25 15:18:00,0
TX_001964,ACC_0313,ACC_0959,1199.73,2026-08-25 15:31:00,0
TX_001544,ACC_0095,ACC_0554,333.18,2026-08-25 15:42:00,0
TX_003523,ACC_0559,ACC_0850,314.72,2026-08-25 16:07:00,0
TX_002730,ACC_0618,ACC_0213,410.59,2026-08-25 16:19:00,0
TX_001970,ACC_0484,ACC_0390,1800.55,2026-08-25 16:26:00,0
TX_003570,ACC_0702,ACC_0711,568.23,2026-08-25 16:31:00,0
TX_000327,ACC_0784,ACC_0419,411.3,2026-08-25 16:31:00,0
TX_001180,ACC_0084,ACC_0197,1098.71,2026-08-25 16:36:00,0
TX_003963,ACC_0113,ACC_0020,1007.97,2026-08-25 16:46:00,0
TX_003556,ACC_0166,ACC_0882,84.14,2026-08-25 17:08:00,0
TX_001469,ACC_0926,ACC_0014,818.96,2026-08-25 17:11:00,0
TX_004589,ACC_0682,ACC_0867,951.08,2026-08-25 17:25:00,0
TX_000793,ACC_0432,ACC_0782,1982.84,2026-08-25 17:42:00,0
TX_001872,ACC_0144,ACC_0292,50.86,2026-08-25 17:43:00,0
TX_003835,ACC_0227,ACC_0446,759.67,2026-08-25 17:49:00,0
TX_000768,ACC_0159,ACC_0779,59.12,2026-08-25 18:07:00,0
TX_003356,ACC_0512,ACC_0834,924.72,2026-08-25 18:13:00,0
TX_001813,ACC_0387,ACC_0240,323.84,2026-08-25 18:14:00,0
TX_005114,ACC_0266,ACC_0031,178.16,2026-08-25 18:34:00,1
TX_004073,ACC_0229,ACC_0353,273.82,2026-08-25 18:39:00,0
TX_001626,ACC_0021,ACC_0965,261.26,2026-08-25 18:42:00,0
TX_005115,ACC_0266,ACC_0031,37066.34,2026-08-25 18:44:00,1
TX_004405,ACC_0444,ACC_0427,138.29,2026-08-25 18:51:00,0
TX_004897,ACC_0517,ACC_0983,1038.73,2026-08-25 19:11:00,0
TX_003263,ACC_0440,ACC_0887,329.02,2026-08-25 19:11:00,0
TX_001193,ACC_0683,ACC_0992,70.78,2026-08-25 19:12:00,0
TX_002217,ACC_0646,ACC_0246,1805.79,2026-08-25 19:26:00,0
TX_004569,ACC_0774,ACC_0238,78.9,2026-08-25 19:36:00,0
TX_004500,ACC_0558,ACC_0732,330.78,2026-08-25 19:37:00,0
TX_000888,ACC_0453,ACC_0205,234.36,2026-08-25 19:47:00,0
TX_002983,ACC_0798,ACC_0260,117.81,2026-08-25 20:07:00,0
TX_000769,ACC_0436,ACC_0053,228.34,2026-08-25 20:15:00,0
TX_004384,ACC_0372,ACC_0606,180.88,2026-08-25 20:34:00,0
TX_004570,ACC_0751,ACC_0434,436.47,2026-08-25 20:41:00,0
TX_004379,ACC_0448,ACC_0432,679.95,2026-08-25 20:51:00,0
TX_003144,ACC_0035,ACC_0135,200.0,2026-08-25 21:01:00,0
TX_002517,ACC_0512,ACC_0520,946.35,2026-08-25 21:33:00,0
TX_001926,ACC_0280,ACC_0075,144.57,2026-08-25 21:47:00,0
TX_003981,ACC_0837,ACC_0349,152.61,2026-08-25 21:48:00,0
TX_002111,ACC_0409,ACC_0411,334.5,2026-08-25 21:56:00,0
TX_001869,ACC_0898,ACC_0927,216.84,2026-08-25 21:57:00,0
TX_003451,ACC_0566,ACC_0023,209.39,2026-08-25 21:58:00,0
TX_004057,ACC_0934,ACC_0927,809.55,2026-08-25 21:59:00,0
TX_005038,ACC_0434,ACC_0015,266.22,2026-08-25 22:00:00,1
TX_005039,ACC_0434,ACC_0015,16536.75,2026-08-25 22:10:00,1
TX_002971,ACC_0125,ACC_0774,431.74,2026-08-25 22:14:00,0
TX_004801,ACC_0404,ACC_0090,114.41,2026-08-25 22:26:00,0
TX_000967,ACC_0774,ACC_0239,403.96,2026-08-25 22:28:00,0
TX_002560,ACC_0664,ACC_0197,899.16,2026-08-25 22:30:00,0
TX_004478,ACC_0560,ACC_0677,151.45,2026-08-25 22:33:00,0
TX_003719,ACC_0902,ACC_0845,467.51,2026-08-25 22:42:00,0
TX_002466,ACC_0671,ACC_0049,297.85,2026-08-25 22:51:00,0
TX_001473,ACC_0195,ACC_0249,1136.41,2026-08-25 22:53:00,0
TX_003806,ACC_0786,ACC_0576,140.75,2026-08-25 23:05:00,0
TX_003362,ACC_0257,ACC_0107,299.53,2026-08-25 23:13:00,0
TX_004434,ACC_0816,ACC_0499,180.26,2026-08-25 23:15:00,0
TX_002873,ACC_0649,ACC_0230,281.85,2026-08-25 23:29:00,0
TX_003668,ACC_0828,ACC_0407,357.01,2026-08-25 23:31:00,0
TX_001599,ACC_0103,ACC_0560,297.81,2026-08-25 23:32:00,0
TX_002892,ACC_0573,ACC_0603,546.89,2026-08-25 23:47:00,0
TX_003680,ACC_0444,ACC_0189,681.26,2026-08-26 00:00:00,0
TX_001294,ACC_0826,ACC_0767,270.59,2026-08-26 00:05:00,0
TX_004046,ACC_0569,ACC_0673,1202.75,2026-08-26 00:10:00,0
TX_001720,ACC_0321,ACC_0648,463.24,2026-08-26 00:13:00,0
TX_002415,ACC_0113,ACC_0611,374.39,2026-08-26 00:20:00,0
TX_001523,ACC_0638,ACC_0875,103.63,2026-08-26 00:22:00,0
TX_001575,ACC_0812,ACC_0145,2424.1,2026-08-26 00:27:00,0
TX_004052,ACC_0533,ACC_0702,188.74,2026-08-26 00:33:00,0
TX_002521,ACC_0317,ACC_0841,176.03,2026-08-26 00:33:00,0
TX_002726,ACC_0122,ACC_0329,127.89,2026-08-26 00:38:00,0
TX_000606,ACC_0232,ACC_0971,370.04,2026-08-26 00:38:00,0
TX_001426,ACC_0051,ACC_0975,313.89,2026-08-26 00:39:00,0
TX_002755,ACC_0449,ACC_0194,139.17,2026-08-26 00:43:00,0
TX_001804,ACC_0736,ACC_0826,731.1,2026-08-26 00:43:00,0
TX_000176,ACC_0579,ACC_0719,1600.46,2026-08-26 00:47:00,0
TX_000198,ACC_0125,ACC_0497,519.51,2026-08-26 00:52:00,0
TX_004581,ACC_0518,ACC_0050,826.9,2026-08-26 00:56:00,0
TX_002568,ACC_0045,ACC_0909,437.77,2026-08-26 01:01:00,0
TX_000819,ACC_0320,ACC_0182,371.29,2026-08-26 01:06:00,0
TX_001225,ACC_0828,ACC_0564,414.07,2026-08-26 01:22:00,0
TX_003064,ACC_0166,ACC_0211,186.5,2026-08-26 01:23:00,0
TX_000445,ACC_0925,ACC_0083,114.46,2026-08-26 01:24:00,0
TX_002177,ACC_0477,ACC_0278,1157.81,2026-08-26 01:37:00,0
TX_002774,ACC_0819,ACC_0697,701.86,2026-08-26 01:50:00,0
TX_003770,ACC_0410,ACC_0745,108.76,2026-08-26 01:54:00,0
TX_000963,ACC_0723,ACC_0167,434.89,2026-08-26 02:05:00,0
TX_002002,ACC_0836,ACC_0185,98.59,2026-08-26 02:07:00,0
TX_003279,ACC_0399,ACC_0014,576.24,2026-08-26 02:14:00,0
TX_004559,ACC_0417,ACC_0284,401.25,2026-08-26 02:15:00,0
TX_000661,ACC_0188,ACC_0666,190.69,2026-08-26 02:16:00,0
TX_004949,ACC_0931,ACC_0074,1243.79,2026-08-26 02:26:00,0
TX_004171,ACC_0331,ACC_0052,786.89,2026-08-26 02:33:00,0
TX_001298,ACC_0111,ACC_0922,110.23,2026-08-26 02:36:00,0
TX_003408,ACC_0078,ACC_0334,417.92,2026-08-26 02:38:00,0
TX_002503,ACC_0142,ACC_0326,599.57,2026-08-26 02:40:00,0
TX_003182,ACC_0375,ACC_0429,145.84,2026-08-26 02:43:00,0
TX_001174,ACC_0600,ACC_0314,505.35,2026-08-26 02:49:00,0
TX_003296,ACC_0044,ACC_0001,638.19,2026-08-26 02:54:00,0
TX_004455,ACC_0391,ACC_0735,85.83,2026-08-26 02:56:00,0
TX_001598,ACC_0424,ACC_0503,838.35,2026-08-26 02:59:00,0
TX_004833,ACC_0114,ACC_0770,522.19,2026-08-26 03:02:00,0
TX_000339,ACC_0408,ACC_0074,156.19,2026-08-26 03:05:00,0
TX_000457,ACC_0361,ACC_0731,841.03,2026-08-26 03:11:00,0
TX_002527,ACC_0326,ACC_0324,294.1,2026-08-26 03:15:00,0
TX_001807,ACC_0157,ACC_0449,783.4,2026-08-26 03:32:00,0
TX_003682,ACC_0724,ACC_0524,412.0,2026-08-26 03:40:00,0
TX_003340,ACC_0595,ACC_0907,1793.71,2026-08-26 03:40:00,0
TX_002468,ACC_0098,ACC_0864,250.74,2026-08-26 03:50:00,0
TX_004831,ACC_0442,ACC_0381,317.15,2026-08-26 03:51:00,0
TX_003255,ACC_0300,ACC_0579,102.85,2026-08-26 04:02:00,0
TX_004260,ACC_0193,ACC_0747,666.41,2026-08-26 04:21:00,0
TX_004041,ACC_0507,ACC_0607,157.7,2026-08-26 04:33:00,0
TX_002126,ACC_0856,ACC_0723,443.11,2026-08-26 04:43:00,0
TX_004197,ACC_0594,ACC_0282,293.0,2026-08-26 05:09:00,0
TX_003884,ACC_0081,ACC_0917,484.98,2026-08-26 05:34:00,0
TX_002373,ACC_0115,ACC_0898,641.41,2026-08-26 05:44:00,0
TX_002301,ACC_0542,ACC_0043,620.24,2026-08-26 06:15:00,0
TX_001949,ACC_0695,ACC_0734,235.41,2026-08-26 06:20:00,0
TX_003855,ACC_0903,ACC_0956,269.85,2026-08-26 06:23:00,0
TX_000923,ACC_0114,ACC_0994,642.35,2026-08-26 06:24:00,0
TX_003516,ACC_0437,ACC_0159,542.18,2026-08-26 06:29:00,0
TX_000740,ACC_0487,ACC_0970,169.13,2026-08-26 06:46:00,0
TX_001526,ACC_0069,ACC_0796,56.45,2026-08-26 06:48:00,0
TX_000138,ACC_0823,ACC_0134,833.82,2026-08-26 07:20:00,0
TX_003183,ACC_0690,ACC_0880,1289.72,2026-08-26 07:23:00,0
TX_005256,ACC_0670,ACC_0044,243.79,2026-08-26 07:28:00,1
TX_005257,ACC_0670,ACC_0044,47623.5,2026-08-26 07:38:00,1
TX_001061,ACC_0811,ACC_0373,98.65,2026-08-26 07:40:00,0
TX_004238,ACC_0993,ACC_0603,96.57,2026-08-26 07:57:00,0
TX_002397,ACC_0494,ACC_0094,1499.41,2026-08-26 08:03:00,0
TX_004693,ACC_0712,ACC_0054,854.23,2026-08-26 08:03:00,0
TX_004140,ACC_0171,ACC_0818,1503.19,2026-08-26 08:06:00,0
TX_003832,ACC_0047,ACC_0017,167.27,2026-08-26 08:06:00,0
TX_002437,ACC_0030,ACC_0149,415.09,2026-08-26 08:15:00,0
TX_003106,ACC_0014,ACC_0727,63.92,2026-08-26 08:16:00,0
TX_002535,ACC_0144,ACC_0131,1395.57,2026-08-26 08:17:00,0
TX_004026,ACC_0425,ACC_0472,213.64,2026-08-26 08:19:00,0
TX_003807,ACC_0734,ACC_0212,135.03,2026-08-26 08:19:00,0
TX_004044,ACC_0848,ACC_0285,81.76,2026-08-26 08:57:00,0
TX_004498,ACC_0093,ACC_0882,250.35,2026-08-26 09:37:00,0
TX_000373,ACC_0642,ACC_0841,338.93,2026-08-26 09:50:00,0
TX_005178,ACC_0713,ACC_0049,201.08,2026-08-26 09:57:00,1
TX_004953,ACC_0246,ACC_0721,174.12,2026-08-26 10:00:00,0
TX_001264,ACC_0728,ACC_0899,204.81,2026-08-26 10:07:00,0
TX_005179,ACC_0713,ACC_0049,37273.88,2026-08-26 10:07:00,1
TX_000848,ACC_0386,ACC_0700,498.55,2026-08-26 10:11:00,0
TX_004202,ACC_0756,ACC_0774,875.45,2026-08-26 10:13:00,0
TX_001703,ACC_0933,ACC_0374,275.98,2026-08-26 10:20:00,0
TX_003261,ACC_0732,ACC_0455,553.85,2026-08-26 10:33:00,0
TX_000928,ACC_0369,ACC_0591,397.43,2026-08-26 10:33:00,0
TX_003245,ACC_0874,ACC_0755,205.91,2026-08-26 10:47:00,0
TX_004038,ACC_0119,ACC_0327,702.55,2026-08-26 10:55:00,0
TX_001036,ACC_0894,ACC_0659,215.16,2026-08-26 10:56:00,0
TX_001622,ACC_0789,ACC_0886,223.44,2026-08-26 11:02:00,0
TX_002200,ACC_0471,ACC_0389,1933.64,2026-08-26 11:10:00,0
TX_001663,ACC_0531,ACC_0909,283.77,2026-08-26 11:14:00,0
TX_003758,ACC_0359,ACC_0911,100.51,2026-08-26 11:36:00,0
TX_003406,ACC_0627,ACC_0646,129.69,2026-08-26 11:50:00,0
TX_000551,ACC_0966,ACC_0696,154.76,2026-08-26 12:02:00,0
TX_003139,ACC_0741,ACC_0991,375.89,2026-08-26 12:14:00,0
TX_001881,ACC_0458,ACC_0618,555.82,2026-08-26 12:14:00,0
TX_002441,ACC_0718,ACC_0353,339.79,2026-08-26 12:17:00,0
TX_002401,ACC_0945,ACC_0077,62.98,2026-08-26 12:19:00,0
TX_003171,ACC_0073,ACC_0593,487.75,2026-08-26 12:25:00,0
TX_000486,ACC_0459,ACC_0258,165.8,2026-08-26 12:50:00,0
TX_001661,ACC_0028,ACC_0097,775.16,2026-08-26 12:57:00,0
TX_000987,ACC_0234,ACC_0314,227.45,2026-08-26 12:59:00,0
TX_001874,ACC_0963,ACC_0803,228.88,2026-08-26 13:04:00,0
TX_002191,ACC_0863,ACC_0125,608.35,2026-08-26 13:06:00,0
TX_000812,ACC_0063,ACC_0719,1504.34,2026-08-26 13:08:00,0
TX_003200,ACC_0311,ACC_0911,95.05,2026-08-26 13:17:00,0
TX_003594,ACC_0737,ACC_0971,1600.78,2026-08-26 13:29:00,0
TX_004607,ACC_0071,ACC_0203,86.09,2026-08-26 13:35:00,0
TX_000629,ACC_0118,ACC_0868,1165.72,2026-08-26 14:49:00,0
TX_003851,ACC_0991,ACC_0843,88.12,2026-08-26 14:55:00,0
TX_004412,ACC_0764,ACC_0829,174.51,2026-08-26 14:56:00,0
TX_004795,ACC_0812,ACC_0387,2109.44,2026-08-26 15:00:00,0
TX_001283,ACC_0191,ACC_0514,687.8,2026-08-26 15:09:00,0
TX_002340,ACC_0550,ACC_0204,335.26,2026-08-26 15:11:00,0
TX_003489,ACC_0188,ACC_0716,379.2,2026-08-26 15:13:00,0
