target_emb_0,target_emb_1,target_emb_2,target_emb_3,target_emb_4,target_emb_5,target_emb_6,target_emb_7,target_emb_8,target_emb_9,target_emb_10,target_emb_11,target_emb_12,target_emb_13,target_emb_14,target_emb_15,account_id
-0.99536693,7.199035,5.047249,-2.0017965,4.9561543,-1.4168495,6.8548236,-2.0367951,-3.162599,-1.0008061,4.6690373,7.9591002,-0.012784069,-1.3248591,5.6467123,-1.1931005,ACC_0904
-0.7157955,7.237824,4.863429,-1.6500821,5.1578636,-1.1401253,6.617437,-2.5390666,-2.9332113,-1.268119,4.6103163,7.823296,-0.01493383,-1.423959,5.842991,-0.80409414,ACC_0905
-0.6849176,7.3526483,5.172189,-1.6615099,5.1559277,-1.2997981,6.667093,-2.4665782,-3.1467235,-1.2497389,4.7285175,8.140996,-0.014675165,-1.3799348,5.7942433,-0.9422014,ACC_0906
-0.835149,7.081039,5.1987944,-1.8432035,4.790875,-1.4400896,6.635301,-1.9419887,-3.2603881,-0.9926903,4.6440387,7.962667,-0.013370183,-1.3036273,5.517777,-1.2292116,ACC_0907
-0.72225225,7.436922,5.018107,-1.7180536,5.2491045,-1.3087636,6.944266,-2.426862,-3.1934319,-1.2516613,4.813771,8.147372,-0.014172876,-1.4029263,5.813762,-0.9941907,ACC_0908
-0.73713255,7.6377997,5.028224,-1.8142958,5.408779,-1.3192079,7.108891,-2.4657621,-3.2458696,-1.2743843,4.919765,8.30484,-0.013933261,-1.4152707,5.8943586,-1.0132107,ACC_0909
-0.82289773,7.0418143,4.8287873,-1.7113082,4.989643,-1.1709739,6.5961914,-2.3928618,-2.8967505,-1.1796687,4.576714,7.7740617,-0.0135063445,-1.3831849,5.716795,-0.9023994,ACC_0910
-0.5425253,7.238017,4.7476187,-1.5787911,5.232977,-1.1499714,6.65659,-2.4862266,-3.1103883,-1.2752943,4.795936,7.9354925,-0.014924282,-1.434424,5.734931,-0.9131063,ACC_0911
-0.67768836,7.7451115,5.1941767,-1.8022904,5.475156,-1.349609,7.1308436,-2.505875,-3.3303432,-1.2941228,5.011905,8.462981,-0.014655663,-1.4295036,5.952375,-1.0411521,ACC_0912
-0.79900795,7.4752584,5.0063696,-1.808846,5.294266,-1.2939469,6.9940104,-2.4578362,-3.1444335,-1.2417318,4.828746,8.188126,-0.013755254,-1.4050121,5.866426,-0.9925332,ACC_0913
-0.71954757,7.5860653,5.2803507,-1.743942,5.3074937,-1.4216269,6.999253,-2.429802,-3.3226037,-1.259636,4.907871,8.40851,-0.014290238,-1.3862187,5.848331,-1.0567837,ACC_0914
-0.7733817,7.2382064,4.852563,-1.6555145,5.1448607,-1.1853629,6.688329,-2.5195227,-2.945675,-1.2646599,4.5891027,7.8204284,-0.014576072,-1.4124146,5.8353524,-0.8114732,ACC_0915
-0.93940043,7.201487,5.193598,-2.0012112,4.9380374,-1.3694005,6.7125287,-2.093789,-3.178393,-0.99520576,4.7085924,8.066631,-0.013224408,-1.32914,5.696705,-1.1956627,ACC_0916
-0.704592,7.303144,5.0478916,-1.6467098,5.1319947,-1.2873615,6.707004,-2.4305513,-3.1176152,-1.2463455,4.693081,8.031372,-0.014388756,-1.3829163,5.762309,-0.9293698,ACC_0917
-0.6103791,7.579212,5.198751,-1.7143185,5.363302,-1.2279931,6.8229527,-2.5772123,-3.1944935,-1.2958319,4.905837,8.29936,-0.01562278,-1.4425036,5.9616914,-0.9435799,ACC_0918
-0.9290339,6.9985127,4.991964,-1.8622869,4.791376,-1.3841408,6.618528,-2.0025156,-3.1077018,-1.0015414,4.5073643,7.747041,-0.0130171105,-1.3078971,5.540829,-1.117814,ACC_0919
-1.0121056,6.824648,4.7879505,-1.889275,4.7131343,-1.2528263,6.499943,-2.047289,-2.8914409,-0.9811414,4.3776116,7.4987874,-0.01281849,-1.3222439,5.5607405,-1.0268881,ACC_0920
-0.6116105,6.75715,4.037448,-1.4854252,5.034263,-1.0126315,6.5138307,-2.4046128,-2.925738,-1.2328417,4.610725,7.368362,-0.013259228,-1.422404,5.500176,-0.8539145,ACC_0921
-0.67078227,7.259846,4.955649,-1.6615833,5.144567,-1.1729056,6.639195,-2.4725807,-3.030757,-1.2431729,4.7056065,7.9484124,-0.014735962,-1.4142183,5.80267,-0.89629185,ACC_0922
-0.66534436,7.2619824,4.948523,-1.6197813,5.150235,-1.2122868,6.679568,-2.4711623,-3.0550985,-1.2592831,4.6805115,7.918184,-0.014927175,-1.4153057,5.7900553,-0.88566667,ACC_0923
-0.93110013,7.3175225,5.1728063,-2.009786,5.030674,-1.4385034,6.8569264,-2.0655828,-3.2463467,-1.0189972,4.749624,8.113122,-0.013099256,-1.3273289,5.6804347,-1.214295,ACC_0924
-0.71948487,7.070705,4.525367,-1.6394137,5.1389647,-1.1600786,6.747539,-2.4199715,-2.9966543,-1.2281739,4.673252,7.7390313,-0.013539647,-1.4113002,5.66676,-0.91210914,ACC_0925
-0.71424645,7.449793,5.119981,-1.6975927,5.2406487,-1.3486482,6.909817,-2.4339068,-3.2192717,-1.2571391,4.8095365,8.198728,-0.014394189,-1.3953451,5.814442,-0.9959384,ACC_0926
-0.80986977,7.1005354,4.811383,-1.6333988,5.0767097,-1.1160508,6.4523473,-2.6004674,-2.7801838,-1.2644712,4.441025,7.646457,-0.014826528,-1.4095672,5.851302,-0.69512707,ACC_0927
-0.6793495,7.9154267,5.197116,-1.8399189,5.6016607,-1.412402,7.3223996,-2.5143776,-3.435387,-1.3209404,5.0899725,8.587784,-0.014443247,-1.4306554,5.984195,-1.0725164,ACC_0928
-0.7373273,7.3855233,4.913879,-1.7071806,5.2315936,-1.2891167,6.9109435,-2.4292328,-3.136038,-1.2564142,4.738692,8.032378,-0.014011854,-1.3986585,5.785272,-0.950037,ACC_0929
-0.6338954,7.5895467,5.125533,-1.7235845,5.3999825,-1.2274266,6.8177023,-2.6063533,-3.1576712,-1.3099439,4.8585753,8.23605,-0.015441766,-1.440927,5.9666123,-0.8950533,ACC_0930
-0.8809475,6.8161206,5.005271,-1.7755479,4.6423235,-1.3117689,6.333723,-2.006912,-3.0079043,-0.98598707,4.4053164,7.5964627,-0.013562118,-1.3043966,5.4950423,-1.065403,ACC_0931
-0.646568,7.33169,5.096347,-1.6218952,5.1635103,-1.2438177,6.6788745,-2.4733722,-3.1143603,-1.2621953,4.7408595,8.054631,-0.015160384,-1.412317,5.8189754,-0.91540384,ACC_0932
-1.001017,7.428847,5.1588554,-2.0745142,5.1137524,-1.4466239,6.9824843,-2.0959134,-3.2235813,-1.0337135,4.7826796,8.165157,-0.012988509,-1.3362076,5.752384,-1.2024758,ACC_0933
-0.6606617,7.617267,5.4153285,-1.713523,5.3066144,-1.4662366,7.0139318,-2.4032283,-3.4171977,-1.2566767,4.984377,8.521971,-0.014683445,-1.3885658,5.8392053,-1.1180944,ACC_0934
-0.69176716,7.424804,4.7319365,-1.7252539,5.3612366,-1.2399484,7.0182705,-2.4646125,-3.1887982,-1.273768,4.8845444,8.094469,-0.013862854,-1.4301559,5.800014,-0.98471236,ACC_0935
-0.6741369,7.4759035,5.244187,-1.6662455,5.1942253,-1.4761622,6.96816,-2.3154073,-3.389799,-1.2383916,4.8610835,8.338494,-0.013946561,-1.3540506,5.700165,-1.1085247,ACC_0936
-0.66191596,7.420683,5.1144104,-1.6462634,5.220611,-1.2765453,6.732655,-2.4969592,-3.1467779,-1.2803724,4.7448983,8.118886,-0.015011094,-1.4023103,5.8377337,-0.9074687,ACC_0937
-0.8899045,7.0528646,5.093242,-1.8763875,4.8139086,-1.3487104,6.550369,-2.0371568,-3.1082892,-1.0065018,4.562487,7.8381023,-0.013455852,-1.3197187,5.592045,-1.1205145,ACC_0938
-0.9764471,7.2249637,5.1397743,-1.9832512,4.9560947,-1.4642762,6.845426,-2.0261738,-3.2109456,-1.005028,4.6828427,8.022795,-0.012919089,-1.316297,5.6343436,-1.2107654,ACC_0939
-0.6590264,7.4753404,5.138921,-1.6932082,5.2665777,-1.3308071,6.8763576,-2.4502041,-3.2509117,-1.2608838,4.846344,8.236315,-0.014619354,-1.3987827,5.816585,-1.0065241,ACC_0940
-0.7256659,7.2884326,4.8858643,-1.7165551,5.177392,-1.2017096,6.7869782,-2.4421017,-3.0529718,-1.2322947,4.7301197,7.966398,-0.014142621,-1.4104258,5.793409,-0.93747187,ACC_0941
-0.56087357,7.2150292,4.473814,-1.6149007,5.3309593,-1.0909392,6.6979556,-2.5470128,-3.0564911,-1.2880075,4.820846,7.854262,-0.0144386925,-1.4519646,5.740378,-0.8843226,ACC_0942
-0.9650332,7.0278687,5.0535893,-1.8931032,4.791525,-1.4032487,6.613032,-2.0035937,-3.0987096,-0.99654406,4.510526,7.8035607,-0.012859989,-1.2950811,5.5532775,-1.120885,ACC_0943
-0.74770606,7.0828295,4.8174725,-1.6344162,5.0096517,-1.1860315,6.6061683,-2.4006732,-2.9615476,-1.2119828,4.573237,7.7611256,-0.013982166,-1.3858327,5.701703,-0.8843395,ACC_0944
0.23859134,1.8528268,0.296408,-0.035259273,1.6959026,0.5406272,1.5691156,-1.5621626,-0.84576225,-0.52475846,1.982137,1.3584485,-0.004489892,-0.8256359,1.7184465,0.32388672,ACC_0945
-0.6132982,7.2237196,4.6178946,-1.6300907,5.218992,-1.1769589,6.7727013,-2.4129057,-3.107773,-1.2535632,4.7820067,7.8833957,-0.013911861,-1.4182346,5.682733,-0.9480655,ACC_0946
-0.8628895,7.2031746,5.191998,-1.878232,4.965756,-1.3599985,6.5301633,-2.191676,-3.1139848,-1.0636237,4.5778227,7.9193616,-0.014381679,-1.3425074,5.7145514,-1.0435958,ACC_0947
-0.61926013,7.599149,5.2946925,-1.7063389,5.3870955,-1.4177338,6.9498024,-2.4907544,-3.3593054,-1.279977,4.9430685,8.400527,-0.015060857,-1.409897,5.85761,-1.0485317,ACC_0948
-0.6358782,7.772476,5.23602,-1.786391,5.4286795,-1.4450784,7.231026,-2.3425605,-3.4866033,-1.2628819,5.095901,8.562658,-0.014044526,-1.3953041,5.8203015,-1.1710757,ACC_0949
-1.0591137,6.848198,4.7911615,-1.9327198,4.7073326,-1.3179245,6.6069016,-1.9572685,-2.9370403,-0.9560625,4.4212213,7.557899,-0.012073663,-1.2988023,5.503,-1.0970749,ACC_0950
-0.8064752,7.3326764,4.9204698,-1.7447995,5.2150187,-1.2598435,6.867207,-2.4694996,-3.0433826,-1.2426264,4.707909,7.993343,-0.013989138,-1.4075049,5.8336387,-0.9198942,ACC_0951
-0.7599942,8.070546,5.406019,-1.9614987,5.7223086,-1.4755709,7.444199,-2.5813665,-3.4691567,-1.3192619,5.201821,8.836016,-0.014477944,-1.4405259,6.106765,-1.1203905,ACC_0952
-0.813576,7.103308,4.817787,-1.634527,5.004063,-1.2296579,6.608701,-2.4243305,-2.9385934,-1.2288423,4.4866014,7.7426257,-0.013704122,-1.3622949,5.7035394,-0.8347523,ACC_0953
-0.73026705,7.389872,4.988669,-1.709803,5.1866665,-1.3484854,6.974189,-2.33598,-3.235351,-1.2281748,4.8031645,8.133748,-0.0135740945,-1.3791751,5.7268205,-1.0427785,ACC_0954
-0.6885306,7.9252095,5.2287517,-1.8927855,5.625924,-1.3656033,7.284471,-2.5449164,-3.3837402,-1.3118156,5.1229396,8.622304,-0.014547305,-1.4449626,6.0316715,-1.0695662,ACC_0955
-0.7929233,7.147514,4.787231,-1.6808099,5.081476,-1.1016413,6.5799947,-2.5171142,-2.8511539,-1.2389644,4.556363,7.741442,-0.014321929,-1.4122629,5.8312697,-0.79035187,ACC_0956
-0.591502,7.4931407,5.0871453,-1.6786796,5.283646,-1.3662537,6.971268,-2.363402,-3.3569155,-1.2518581,4.9154787,8.260982,-0.01433807,-1.3956542,5.735335,-1.0849732,ACC_0957
-0.6715546,7.4548793,5.0420947,-1.7058207,5.2857003,-1.214349,6.7850146,-2.5318956,-3.1081514,-1.2783718,4.7960153,8.118461,-0.014979343,-1.4272165,5.894505,-0.90564454,ACC_0958
-0.65493363,7.556041,5.05599,-1.7332445,5.373058,-1.2802058,6.9422736,-2.5049376,-3.2176208,-1.2832624,4.8862777,8.223288,-0.014775897,-1.429374,5.8877535,-0.97090864,ACC_0959
-0.8220762,7.4845157,5.012306,-1.8398376,5.31729,-1.1929163,6.869677,-2.5643923,-3.0058546,-1.259695,4.78603,8.14973,-0.014240475,-1.4265411,5.9699016,-0.8946091,ACC_0960
-1.0608929,7.141736,5.1815367,-2.0164647,4.884486,-1.4739376,6.788733,-2.019637,-3.1471844,-0.9752172,4.6315417,8.007249,-0.012521742,-1.2991036,5.630487,-1.2084903,ACC_0961
-0.6714899,7.213582,4.95013,-1.6216656,5.094161,-1.1887617,6.6388116,-2.4459684,-3.0389428,-1.2402055,4.6773653,7.909412,-0.014775328,-1.4088924,5.773598,-0.90033805,ACC_0962
-1.0651456,7.337209,5.1060586,-2.0832515,5.068152,-1.4490201,6.9516964,-2.0998504,-3.1499014,-1.019842,4.702584,8.06734,-0.012727058,-1.327398,5.732824,-1.1759906,ACC_0963
-0.68759686,7.3228326,5.073136,-1.6322498,5.0887766,-1.3033623,6.7624426,-2.3533273,-3.1698236,-1.2396572,4.72562,8.082765,-0.014196484,-1.3737023,5.724236,-0.97630453,ACC_0964
-0.8947141,7.80934,5.419652,-2.114384,5.371272,-1.5788008,7.233221,-2.137398,-3.4955616,-1.0864922,5.043838,8.578409,-0.013695614,-1.3505373,5.844982,-1.314022,ACC_0965
-0.906721,7.013844,4.991155,-1.872698,4.8035936,-1.3338476,6.5563397,-2.0317254,-3.0744803,-1.0076503,4.5105586,7.749123,-0.013172928,-1.314861,5.567703,-1.0903828,ACC_0966
-0.91526246,7.3120275,5.2391768,-1.9726231,5.0326667,-1.3966252,6.746177,-2.1559982,-3.1888947,-1.0441846,4.7138076,8.089973,-0.0139382845,-1.3511949,5.7592354,-1.144943,ACC_0967
-0.9081264,7.5408597,5.268925,-2.0649557,5.173091,-1.516914,7.0664597,-2.041342,-3.3820255,-1.0361078,4.914989,8.334786,-0.013218431,-1.3319647,5.7132926,-1.3050238,ACC_0968
-0.9732456,7.1149926,5.0193815,-1.9355583,4.8577614,-1.458718,6.8089356,-1.9352659,-3.1809258,-0.98552245,4.6225104,7.878489,-0.012602465,-1.2976656,5.528234,-1.2186897,ACC_0969
-0.8513449,7.2836866,5.247136,-1.9206071,4.961974,-1.4887997,6.785848,-1.9989449,-3.3270025,-1.0194068,4.742351,8.122993,-0.0133500295,-1.3082461,5.594018,-1.2435759,ACC_0970
-0.60565746,7.9260936,5.362668,-1.7966056,5.589592,-1.4016689,7.2069736,-2.546727,-3.454908,-1.3296754,5.1256957,8.6667,-0.015292639,-1.4417981,6.0153317,-1.0716447,ACC_0971
-0.9607785,7.22335,5.092475,-1.9490721,4.964198,-1.400153,6.790178,-2.0941765,-3.150217,-1.036027,4.6258883,7.9469705,-0.013353664,-1.3366256,5.6908417,-1.1243993,ACC_0972
-0.66761225,7.495152,5.1189127,-1.6929135,5.311367,-1.2409319,6.6416326,-2.6148543,-3.0949464,-1.3062267,4.715021,8.1402855,-0.015142379,-1.4011235,5.907041,-0.8306807,ACC_0973
-0.89011216,6.8669524,4.88451,-1.8186033,4.708328,-1.2332681,6.3936677,-2.0433116,-2.9461462,-1.0005746,4.4265437,7.5528245,-0.013612629,-1.3322616,5.5549226,-1.0321368,ACC_0974
0.53527015,2.2936544,0.36354792,0.15450846,2.0910227,0.583092,1.7256395,-2.0222583,-0.94595057,-0.8004211,2.1306617,1.5744911,-0.00533866,-0.89127773,1.8277578,0.509613,ACC_0975
-0.8833018,7.1000643,5.198421,-1.8649149,4.836321,-1.4009665,6.5765705,-2.0484908,-3.1680593,-1.0123434,4.6017733,7.924689,-0.01371719,-1.3197801,5.612061,-1.1468205,ACC_0976
-0.9881203,7.13959,4.980089,-2.0113924,4.9678392,-1.289884,6.701004,-2.1697838,-3.03369,-1.0137421,4.6030827,7.8556705,-0.01329567,-1.3512254,5.7331967,-1.0926433,ACC_0977
-0.63264734,7.701656,5.1596117,-1.7503855,5.449747,-1.3117725,7.0253005,-2.526057,-3.294804,-1.3071498,4.961727,8.378136,-0.01499839,-1.4328692,5.9393334,-0.9911673,ACC_0978
-0.67288357,7.4362226,5.0640883,-1.6825624,5.2287226,-1.3137501,6.8976865,-2.4051182,-3.2202957,-1.2556818,4.8217773,8.164272,-0.014394948,-1.400622,5.789099,-1.0009507,ACC_0979
-0.73505366,7.350652,4.8981285,-1.7342297,5.2011724,-1.2502253,6.8831916,-2.4010375,-3.123196,-1.2307806,4.7718706,8.038829,-0.013749411,-1.3989543,5.7751274,-0.9796686,ACC_0980
-0.94741905,7.0324683,5.1382513,-1.8982927,4.8041534,-1.3899089,6.5866013,-2.0370147,-3.102478,-0.9933741,4.559235,7.8582263,-0.013341976,-1.3171338,5.602036,-1.1416953,ACC_0981
-0.6220028,7.884599,5.3108172,-1.8094872,5.538184,-1.449505,7.2041035,-2.4585724,-3.4880333,-1.3036165,5.0972285,8.648118,-0.0144620985,-1.4029024,5.9052835,-1.117103,ACC_0982
-0.72045034,7.544292,5.110196,-1.7680823,5.3701205,-1.2282617,6.7744346,-2.6248777,-3.0825572,-1.295826,4.789478,8.198581,-0.015005146,-1.4238924,5.971824,-0.8650493,ACC_0983
-0.9061859,6.361208,4.611457,-1.6560457,4.312487,-1.0943464,5.948553,-1.9337474,-2.6871052,-0.93998486,4.0894976,7.025186,-0.0130823385,-1.2889634,5.3399057,-0.9079168,ACC_0984
-0.7478898,7.6430936,5.1436434,-1.7894547,5.3924546,-1.3928207,7.061084,-2.4807348,-3.2830615,-1.280572,4.8816524,8.356506,-0.014020851,-1.3917904,5.878335,-1.0092555,ACC_0985
-0.963655,6.8935494,4.950797,-1.8590425,4.712194,-1.314777,6.476318,-2.0274382,-2.9901257,-0.9895021,4.419749,7.637673,-0.0129848365,-1.3044426,5.5469537,-1.0571985,ACC_0986
-0.70832396,7.628976,5.077806,-1.7709904,5.391857,-1.3467889,7.1165805,-2.4560704,-3.287787,-1.2785424,4.92965,8.320343,-0.014258114,-1.4172736,5.8832526,-1.0302801,ACC_0987
-0.72468376,7.574876,5.1142325,-1.7795346,5.365243,-1.3092196,6.947209,-2.50838,-3.1951914,-1.2754476,4.8659406,8.275395,-0.0144105,-1.4130614,5.9034657,-0.9693805,ACC_0988
-0.7453847,7.780748,5.128134,-1.835615,5.5116386,-1.4102454,7.2670755,-2.4780843,-3.351101,-1.2939191,4.9988422,8.451686,-0.014055336,-1.4186822,5.933682,-1.0523543,ACC_0989
-0.5474645,7.5012326,5.153012,-1.6229649,5.2643976,-1.2987901,6.792053,-2.4430702,-3.2849274,-1.2846481,4.8586483,8.230611,-0.015157368,-1.4049488,5.7952905,-0.9854783,ACC_0990
-0.90264213,7.0761104,5.067265,-1.8870772,4.8433867,-1.3299271,6.5573735,-2.0729697,-3.081265,-1.0181137,4.551543,7.822925,-0.013530799,-1.3267728,5.625615,-1.0900012,ACC_0991
-0.9189574,7.143537,5.187899,-1.905259,4.8655643,-1.4890279,6.712228,-1.9838835,-3.2401881,-0.99877924,4.629565,7.986015,-0.013036896,-1.2910571,5.5493207,-1.2099407,ACC_0992
-0.6276482,7.320375,5.054324,-1.6117675,5.1444716,-1.2214442,6.6473145,-2.4550927,-3.104949,-1.2629327,4.7238173,8.022813,-0.015045786,-1.4069241,5.793759,-0.9051933,ACC_0993
-0.9936142,6.604011,4.756148,-1.7860193,4.502986,-1.2303699,6.298052,-1.9613135,-2.841907,-0.9470355,4.2617793,7.3297725,-0.012679739,-1.2945657,5.4417596,-1.0151548,ACC_0994
-0.8968578,7.043997,5.15172,-1.8649498,4.795229,-1.3625079,6.494969,-2.051198,-3.1012893,-1.0079248,4.5395327,7.85135,-0.013542515,-1.3117856,5.596825,-1.1043228,ACC_0995
-0.61171275,7.7842455,5.3732696,-1.7372566,5.4822354,-1.4085709,7.0280647,-2.5352113,-3.3870118,-1.3192258,5.0060935,8.542048,-0.015376173,-1.422111,5.9516892,-1.0245472,ACC_0996
-0.76904976,7.192776,4.9076557,-1.6881117,5.0976744,-1.2114452,6.67982,-2.4451122,-2.9893522,-1.2230328,4.6398473,7.887744,-0.014103221,-1.3962406,5.773912,-0.8975533,ACC_0997
-0.99668586,7.203343,5.0448866,-2.0066977,4.9778786,-1.3347317,6.7512846,-2.1371336,-3.0710838,-1.0238835,4.62338,7.920321,-0.013209945,-1.3461906,5.7353845,-1.1011587,ACC_0998
-0.6717558,7.6583567,5.191248,-1.7525009,5.399974,-1.3814422,7.057525,-2.4748178,-3.3338857,-1.2857778,4.940753,8.397228,-0.014559941,-1.4071877,5.880592,-1.037655,ACC_0999
-0.9410515,6.8732753,5.023474,-1.8259286,4.686875,-1.3573253,6.47073,-1.9997791,-3.0380092,-0.9813975,4.4472823,7.6673846,-0.013238033,-1.3053566,5.5235553,-1.1004817,ACC_1000
-0.90201735,7.2905893,5.221196,-1.9568468,4.999893,-1.402522,6.725667,-2.120562,-3.202418,-1.0403602,4.6900697,8.073708,-0.01366238,-1.3353511,5.714295,-1.1438385,ACC_1001
-0.8634412,7.762497,5.2059536,-1.950767,5.5395837,-1.2685708,7.1172137,-2.6851976,-3.1287994,-1.2907228,4.96228,8.469503,-0.014619239,-1.4501702,6.145925,-0.9490204,ACC_1002
-0.7278763,7.7972856,5.075639,-1.8451517,5.5323243,-1.3837254,7.307703,-2.4645712,-3.3647718,-1.2880844,5.033009,8.438736,-0.014053951,-1.4277449,5.932919,-1.0607445,ACC_1003
-0.7464636,7.4775724,4.9276733,-1.756501,5.335678,-1.3116575,7.01767,-2.4700022,-3.1721056,-1.267312,4.802509,8.111182,-0.014066047,-1.4128885,5.836223,-0.96917,ACC_1004
-0.6765179,7.4954085,5.159706,-1.7027553,5.297829,-1.2894372,6.839915,-2.5160534,-3.178742,-1.2777623,4.833924,8.219448,-0.015055839,-1.4206082,5.89323,-0.94933116,ACC_1005
-0.8704638,7.3361278,5.090252,-1.9743124,5.0644846,-1.3746392,6.851229,-2.1020284,-3.2324255,-1.0472386,4.7455773,8.051362,-0.013533061,-1.3543068,5.70999,-1.1695986,ACC_1006
-0.7836078,7.76154,5.028696,-1.8791145,5.542804,-1.3260566,7.2680917,-2.5499985,-3.2624917,-1.2936963,4.9831266,8.381842,-0.014114843,-1.4413627,6.004932,-1.003581,ACC_1007
-0.6779496,7.235206,4.9383607,-1.6334203,5.1236362,-1.1996752,6.6618533,-2.4512231,-3.0381975,-1.2462021,4.679275,7.9106154,-0.014739304,-1.4113538,5.7768826,-0.895756,ACC_1008
-0.7154278,7.017199,4.7854247,-1.6264745,4.9943514,-1.1733807,6.5693493,-2.3824885,-2.960691,-1.1950471,4.5838404,7.7169223,-0.014021389,-1.3912606,5.665112,-0.9075452,ACC_1009
-0.8991741,7.0676312,5.137949,-1.8775009,4.830523,-1.3574117,6.53896,-2.0666127,-3.0992985,-1.0123603,4.566303,7.856072,-0.013701469,-1.3267304,5.622707,-1.1119406,ACC_1010
-0.72795856,6.5313334,4.483941,-1.6012614,4.5895534,-1.1567813,6.13059,-1.9940623,-2.925291,-1.0041629,4.3545513,7.241013,-0.013529085,-1.3272004,5.32401,-0.9935298,ACC_1011
-1.0725551,6.031097,4.598715,-1.6864009,4.1445336,-1.2086176,5.892763,-1.8673366,-2.6197479,-0.8443726,3.9648135,6.868323,-0.01204325,-1.2495406,5.2104115,-0.98305106,ACC_1012
-0.7777961,7.3070226,5.086007,-1.7208432,5.1315374,-1.291953,6.727415,-2.4302304,-3.0799956,-1.2253047,4.7033377,8.083919,-0.013962612,-1.376911,5.787241,-0.947633,ACC_1013
-0.85487247,6.8970466,5.164194,-1.791443,4.6613045,-1.3276902,6.3380704,-2.0050824,-3.0671866,-0.9831504,4.502127,7.7565084,-0.013887401,-1.3107995,5.53699,-1.1173291,ACC_1014
-0.7114204,8.058114,5.2999706,-1.9425933,5.7197466,-1.4743001,7.4742045,-2.5001147,-3.5147069,-1.3021239,5.229266,8.767448,-0.014253905,-1.4359114,6.022082,-1.1487257,ACC_1015
-0.6334881,7.181645,4.6987453,-1.5770324,5.164356,-1.1977485,6.6299357,-2.460916,-3.0606918,-1.2696868,4.6761475,7.8418636,-0.014236801,-1.4005913,5.689245,-0.8746537,ACC_1016
-0.8312186,7.3028927,5.3215537,-1.951112,5.003193,-1.4749719,6.777713,-2.0410347,-3.3451042,-1.0139097,4.8048105,8.201632,-0.013625808,-1.3287628,5.6448283,-1.2698938,ACC_1017
-0.7051733,7.5355563,5.019043,-1.7614782,5.361499,-1.2620713,6.9640937,-2.5119393,-3.1695604,-1.2761703,4.8647337,8.194004,-0.014585509,-1.4311175,5.905875,-0.960037,ACC_1018
-0.8956344,7.065764,5.148055,-1.8736994,4.834298,-1.3558514,6.514892,-2.085649,-3.0984254,-1.0144193,4.5600553,7.8567424,-0.013769063,-1.3254937,5.630082,-1.1023314,ACC_1019
-0.6217997,7.5497704,5.2184315,-1.7298238,5.2713413,-1.4369264,7.036898,-2.2987266,-3.4377291,-1.2258306,4.9884295,8.429679,-0.013827936,-1.3705486,5.7116566,-1.1752272,ACC_1020
-0.68935895,7.7044854,5.181697,-1.7923739,5.436948,-1.3793632,7.148275,-2.460677,-3.3498402,-1.2802283,4.9999404,8.4449005,-0.014371601,-1.4179015,5.90616,-1.0677829,ACC_1021
-0.76218104,7.0474563,4.76878,-1.6572716,4.999481,-1.1658243,6.624701,-2.38575,-2.943602,-1.1953412,4.584163,7.735014,-0.013771785,-1.3899143,5.6937265,-0.90304744,ACC_1022
-0.9129491,6.9742913,5.093145,-1.8503712,4.8084536,-1.2880739,6.359798,-2.1758049,-2.9684768,-1.0242822,4.4573345,7.7096353,-0.014260285,-1.3378404,5.6678505,-1.0080655,ACC_1023
-0.71247876,7.507198,5.060629,-1.7406456,5.299023,-1.3254632,6.9985347,-2.4303584,-3.2321434,-1.2578675,4.8669043,8.226051,-0.014200386,-1.4081405,5.8365264,-1.0158187,ACC_1024
-0.9953276,6.865791,4.922263,-1.8637743,4.7076,-1.3293792,6.5143113,-2.0165958,-2.9698222,-0.9842967,4.4075637,7.598127,-0.012924792,-1.3104632,5.5426774,-1.0632844,ACC_1025
-0.6294038,7.434688,5.0993915,-1.6414027,5.2597094,-1.2630472,6.773246,-2.5030913,-3.1604445,-1.2845815,4.7930727,8.117803,-0.015299646,-1.4250752,5.8567863,-0.9204103,ACC_1026
-1.0388312,7.080784,4.973132,-1.9670337,4.856534,-1.4187502,6.764466,-1.9961224,-3.0808043,-0.9886682,4.5501165,7.8094096,-0.012482163,-1.2999,5.5746236,-1.1501013,ACC_1027
-0.7101413,7.2903957,4.8741055,-1.6320623,5.1620913,-1.2706261,6.8359766,-2.4153156,-3.1023545,-1.2590418,4.6779685,7.9127574,-0.014349699,-1.4033011,5.7515593,-0.9178045,ACC_1028
-0.700303,7.774303,5.1663604,-1.7931043,5.4815025,-1.4270309,7.172258,-2.46918,-3.3753662,-1.3009034,4.9731603,8.456345,-0.014197674,-1.3989149,5.8897038,-1.0475707,ACC_1029
-0.6401014,7.371126,4.93395,-1.6345083,5.204404,-1.1603862,6.64023,-2.5263386,-3.0324628,-1.2948045,4.6653104,7.9529195,-0.015058553,-1.4125646,5.836442,-0.82182103,ACC_1030
-0.9022027,6.829384,4.922037,-1.8096207,4.6990604,-1.2045523,6.266806,-2.1175272,-2.8727326,-1.0076969,4.3724723,7.510427,-0.014033202,-1.3372774,5.596748,-0.97315204,ACC_1031
-1.0321673,7.040013,4.9207454,-1.9859672,4.8564157,-1.3785498,6.6307087,-2.0326643,-3.0189369,-0.9837011,4.493342,7.746987,-0.0122786295,-1.2817906,5.5525727,-1.0993991,ACC_1032
