tx_id,source_id,target_id,amount,timestamp,is_first_time_transfer,device_switch_last_24h,session_duration_sec,ratio_to_daily_avg,auth_factor_used,channel,is_scam
TX_001726,ACC_0827,ACC_0479,851.66,2026-08-24 00:26:00,0,1,44,0.5,pin,kplus_app,0
TX_002803,ACC_0357,ACC_0579,260.51,2026-08-24 00:43:00,1,0,46,0.94,pin,kplus_app,0
TX_006360,ACC_0030,ACC_0002,26075.13,2026-08-24 01:05:39,1,1,10,12.98,pin,promptpay,1
TX_005330,ACC_0522,ACC_0607,97.76,2026-08-24 01:06:00,1,0,45,0.43,pin,kplus_app,0
TX_005203,ACC_0881,ACC_0470,91.43,2026-08-24 01:08:00,0,0,69,1.24,pin,kplus_app,0
TX_000185,ACC_0295,ACC_0266,51.93,2026-08-24 01:16:00,0,0,68,1.32,pin,kplus_app,0
TX_001904,ACC_0849,ACC_0240,162.07,2026-08-24 01:17:00,0,0,49,0.95,pin,kplus_app,0
TX_001696,ACC_0835,ACC_1144,856.55,2026-08-24 01:22:00,1,0,40,1.15,pin,kplus_app,0
TX_005273,ACC_0507,ACC_0095,761.13,2026-08-24 01:25:00,0,0,42,0.78,pin,kplus_app,0
TX_000160,ACC_0489,ACC_0125,232.58,2026-08-24 01:31:00,0,0,39,1.19,pin,kplus_app,0
TX_003011,ACC_0924,ACC_0240,360.74,2026-08-24 01:39:00,0,0,33,0.65,pin,kplus_app,0
TX_002090,ACC_1112,ACC_0416,2945.52,2026-08-24 01:40:00,0,0,50,0.23,pin,kplus_app,0
TX_004346,ACC_0649,ACC_0954,2074.97,2026-08-24 01:48:00,0,0,57,0.28,pin,kplus_app,0
TX_004565,ACC_1116,ACC_0974,1939.66,2026-08-24 01:53:00,0,0,29,1.48,pin,kplus_app,0
TX_005744,ACC_0751,ACC_1172,656.65,2026-08-24 01:55:00,1,0,43,0.92,face_scan,kplus_app,0
TX_000830,ACC_0366,ACC_0385,52.16,2026-08-24 01:58:00,0,0,41,1.09,pin,kplus_app,0
TX_003349,ACC_0851,ACC_0798,83.64,2026-08-24 02:04:00,0,0,38,0.73,pin,kplus_app,0
TX_001237,ACC_0503,ACC_0876,391.56,2026-08-24 02:10:00,0,0,41,0.19,pin,kplus_app,0
TX_001474,ACC_0589,ACC_1019,40.55,2026-08-24 02:13:00,0,0,59,1.47,face_scan,kplus_app,0
TX_005946,ACC_0660,ACC_0453,1178.42,2026-08-24 02:14:00,1,0,24,0.23,pin,kplus_app,0
TX_005678,ACC_0601,ACC_0744,1778.81,2026-08-24 02:23:00,0,0,52,0.52,pin,kplus_app,0
TX_003201,ACC_0432,ACC_1176,244.06,2026-08-24 02:24:00,0,0,48,1.46,pin,kplus_app,0
TX_000073,ACC_0093,ACC_0626,744.91,2026-08-24 02:28:00,0,0,36,0.13,pin,kplus_app,0
TX_006296,ACC_0511,ACC_0039,371.2,2026-08-24 02:36:00,1,0,42,0.3,pin,kplus_app,1
TX_003893,ACC_1069,ACC_0844,127.29,2026-08-24 02:39:00,1,0,29,1.4,pin,kplus_app,0
TX_006297,ACC_0511,ACC_0039,54772.8,2026-08-24 02:48:00,0,0,12,14.57,pin,kplus_app,1
TX_002611,ACC_0540,ACC_0813,143.0,2026-08-24 02:57:00,0,0,44,0.31,pin,kplus_app,0
TX_002626,ACC_1101,ACC_0821,1127.35,2026-08-24 03:13:00,1,0,47,0.47,face_scan,kplus_app,0
TX_003282,ACC_0686,ACC_0741,2295.81,2026-08-24 03:18:00,0,0,30,0.53,pin,kplus_app,0
TX_004337,ACC_1186,ACC_0643,477.65,2026-08-24 03:41:00,1,0,50,0.41,pin,kplus_app,0
TX_003158,ACC_0940,ACC_1166,286.59,2026-08-24 03:42:00,0,0,43,0.61,pin,kplus_app,0
TX_005971,ACC_0371,ACC_1072,1140.24,2026-08-24 03:43:00,0,0,22,1.38,pin,kplus_app,0
TX_000489,ACC_0467,ACC_0455,1570.24,2026-08-24 03:54:00,1,0,43,0.79,pin,kplus_app,0
TX_002489,ACC_0798,ACC_0586,136.09,2026-08-24 03:58:00,0,0,59,0.49,pin,kplus_app,0
TX_002673,ACC_1198,ACC_0230,481.23,2026-08-24 04:07:00,0,0,58,0.8,pin,kplus_app,0
TX_002512,ACC_0802,ACC_0807,268.03,2026-08-24 04:13:00,1,0,62,0.65,pin,kplus_app,0
TX_003051,ACC_0826,ACC_0250,1750.18,2026-08-24 04:29:00,0,0,18,1.38,face_scan,kplus_app,0
TX_004726,ACC_0138,ACC_0873,528.91,2026-08-24 04:43:00,0,0,55,0.71,pin,kplus_app,0
TX_000935,ACC_0526,ACC_0387,98.23,2026-08-24 04:54:00,0,0,53,0.85,pin,kplus_app,0
TX_005195,ACC_0702,ACC_0503,181.84,2026-08-24 05:01:00,0,0,27,0.27,pin,kplus_app,0
TX_004379,ACC_0744,ACC_0216,140.09,2026-08-24 05:02:00,0,0,47,0.75,pin,kplus_app,0
TX_004951,ACC_0540,ACC_1136,349.88,2026-08-24 05:07:00,0,0,48,0.85,pin,kplus_app,0
TX_000781,ACC_0507,ACC_0987,242.43,2026-08-24 05:08:00,0,0,52,0.82,pin,kplus_app,0
TX_003522,ACC_0514,ACC_0532,181.41,2026-08-24 05:11:00,1,0,54,0.89,pin,kplus_app,0
TX_006176,ACC_0804,ACC_0056,145.67,2026-08-24 05:36:00,1,0,51,0.3,pin,kplus_app,1
TX_003394,ACC_0312,ACC_0731,311.61,2026-08-24 05:38:00,0,0,69,1.15,pin,kplus_app,0
TX_006258,ACC_0657,ACC_0025,288.72,2026-08-24 05:41:00,1,0,23,0.3,pin,kplus_app,1
TX_002146,ACC_0468,ACC_0771,169.02,2026-08-24 05:41:00,0,0,59,0.97,pin,kplus_app,0
TX_006177,ACC_0804,ACC_0056,42599.55,2026-08-24 05:45:00,0,0,12,20.86,pin,kplus_app,1
TX_000025,ACC_0330,ACC_0601,827.15,2026-08-24 05:53:00,0,0,47,0.89,pin,kplus_app,0
TX_006259,ACC_0657,ACC_0025,53762.72,2026-08-24 05:55:00,0,0,12,12.23,pin,kplus_app,1
TX_001568,ACC_1024,ACC_0559,710.62,2026-08-24 06:02:00,0,0,45,0.68,pin,kplus_app,0
TX_000498,ACC_0578,ACC_0555,613.08,2026-08-24 06:18:00,0,0,44,1.39,pin,kplus_app,0
TX_004506,ACC_0969,ACC_1115,952.52,2026-08-24 06:18:00,1,0,53,0.75,pin,kplus_app,0
TX_000756,ACC_0494,ACC_1113,64.06,2026-08-24 06:23:00,0,0,41,0.25,pin,kplus_app,0
TX_004601,ACC_1031,ACC_1061,1012.7,2026-08-24 06:31:00,0,0,41,1.05,pin,kplus_app,0
TX_003445,ACC_0490,ACC_0676,237.28,2026-08-24 06:35:00,0,0,45,1.5,pin,kplus_app,0
TX_005318,ACC_0099,ACC_0090,257.75,2026-08-24 06:43:00,0,0,59,1.13,pin,kplus_app,0
TX_001641,ACC_0315,ACC_0939,1356.44,2026-08-24 06:47:00,0,0,49,0.98,pin,kplus_app,0
TX_003644,ACC_0116,ACC_0951,203.39,2026-08-24 06:49:00,0,0,39,0.38,pin,kplus_app,0
TX_005543,ACC_0898,ACC_0671,82.02,2026-08-24 07:19:00,0,0,42,1.37,pin,kplus_app,0
TX_000791,ACC_0601,ACC_0995,787.57,2026-08-24 07:25:00,0,1,26,0.34,pin,kplus_app,0
TX_003982,ACC_0299,ACC_0376,2141.96,2026-08-24 07:37:00,0,0,48,1.23,pin,kplus_app,0
TX_003134,ACC_0434,ACC_0693,393.44,2026-08-24 07:43:00,1,0,34,1.01,pin,kplus_app,0
TX_002393,ACC_0257,ACC_0358,224.55,2026-08-24 08:01:00,0,0,45,1.14,pin,kplus_app,0
TX_005221,ACC_1071,ACC_0815,183.5,2026-08-24 08:14:00,0,0,20,0.48,pin,kplus_app,0
TX_000537,ACC_0143,ACC_0432,1619.86,2026-08-24 08:17:00,0,0,37,0.9,pin,kplus_app,0
TX_000759,ACC_1161,ACC_1087,222.0,2026-08-24 08:18:00,0,0,37,0.91,pin,kplus_app,0
TX_002567,ACC_0867,ACC_0210,161.58,2026-08-24 08:23:00,0,0,39,0.92,pin,kplus_app,0
TX_005181,ACC_0869,ACC_1150,619.53,2026-08-24 08:24:00,0,0,39,1.0,pin,kplus_app,0
TX_006316,ACC_0746,ACC_0024,324.86,2026-08-24 08:33:00,1,0,36,0.3,pin,kplus_app,1
TX_004893,ACC_0370,ACC_1150,1037.1,2026-08-24 08:36:00,1,0,25,0.32,pin,kplus_app,0
TX_003231,ACC_0766,ACC_0186,247.16,2026-08-24 08:42:00,0,0,47,0.61,pin,kplus_app,0
TX_006317,ACC_0746,ACC_0024,63518.86,2026-08-24 08:46:00,0,0,12,8.01,pin,kplus_app,1
TX_004937,ACC_1152,ACC_0759,544.69,2026-08-24 08:50:00,0,0,66,1.03,pin,kplus_app,0
TX_003769,ACC_0198,ACC_0805,588.77,2026-08-24 08:57:00,0,0,50,1.05,pin,kplus_app,0
TX_005283,ACC_0488,ACC_0711,447.17,2026-08-24 09:03:00,0,0,33,1.2,pin,kplus_app,0
TX_005745,ACC_0715,ACC_0202,2671.25,2026-08-24 09:17:00,0,0,48,0.66,pin,kplus_app,0
TX_005765,ACC_0931,ACC_1048,1226.8,2026-08-24 09:30:00,0,0,51,0.74,pin,kplus_app,0
TX_004284,ACC_1074,ACC_0767,2052.22,2026-08-24 09:33:00,0,0,53,0.35,pin,kplus_app,0
TX_004888,ACC_0894,ACC_0480,931.68,2026-08-24 09:36:00,1,0,40,1.37,pin,kplus_app,0
TX_001882,ACC_1131,ACC_1114,1253.14,2026-08-24 09:49:00,0,0,50,1.41,pin,kplus_app,0
TX_002204,ACC_0327,ACC_1043,150.85,2026-08-24 09:51:00,0,0,47,1.08,pin,kplus_app,0
TX_004038,ACC_1031,ACC_0261,232.75,2026-08-24 10:01:00,0,0,36,0.69,face_scan,kplus_app,0
TX_004068,ACC_0777,ACC_0414,352.3,2026-08-24 10:04:00,0,0,50,1.07,pin,kplus_app,0
TX_004489,ACC_0156,ACC_1079,1149.05,2026-08-24 10:18:00,0,0,63,0.45,pin,kplus_app,0
TX_001074,ACC_0641,ACC_0834,43.53,2026-08-24 10:18:00,0,0,65,0.84,pin,kplus_app,0
TX_003403,ACC_0216,ACC_0943,862.3,2026-08-24 10:24:00,0,0,36,1.44,pin,kplus_app,0
TX_003178,ACC_0757,ACC_0376,256.59,2026-08-24 10:28:00,1,0,42,0.69,face_scan,kplus_app,0
TX_002720,ACC_0252,ACC_1184,133.7,2026-08-24 10:33:00,1,0,31,1.45,pin,kplus_app,0
TX_005510,ACC_0396,ACC_0157,893.09,2026-08-24 10:36:00,0,0,31,0.99,pin,kplus_app,0
TX_006374,ACC_0004,ACC_0040,32650.66,2026-08-24 10:48:45,1,1,12,6.38,pin,promptpay,1
TX_004211,ACC_0311,ACC_0561,229.14,2026-08-24 10:52:00,0,0,39,1.36,pin,kplus_app,0
TX_000340,ACC_0062,ACC_0643,601.33,2026-08-24 10:59:00,0,0,32,0.54,pin,kplus_app,0
TX_000915,ACC_0956,ACC_1068,1035.47,2026-08-24 11:02:00,0,0,51,0.41,face_scan,kplus_app,0
TX_005619,ACC_1029,ACC_1134,1198.44,2026-08-24 11:26:00,0,0,48,1.37,pin,kplus_app,0
TX_004842,ACC_0441,ACC_0243,1093.13,2026-08-24 11:29:00,0,0,34,0.17,pin,kplus_app,0
TX_000557,ACC_0988,ACC_0725,2347.41,2026-08-24 11:31:00,1,0,53,0.64,pin,kplus_app,0
TX_006096,ACC_0133,ACC_0053,328.13,2026-08-24 11:33:00,1,0,30,0.3,pin,kplus_app,1
TX_001221,ACC_0232,ACC_0259,792.56,2026-08-24 11:37:00,0,0,52,0.43,pin,kplus_app,0
TX_005757,ACC_0219,ACC_0171,1152.69,2026-08-24 11:37:00,1,0,49,0.15,pin,kplus_app,0
TX_006097,ACC_0133,ACC_0053,52664.27,2026-08-24 11:41:00,0,0,12,20.69,pin,kplus_app,1
TX_003182,ACC_0451,ACC_0394,55.76,2026-08-24 11:42:00,0,0,40,0.61,face_scan,kplus_app,0
TX_002815,ACC_0633,ACC_0083,728.76,2026-08-24 12:12:00,0,0,31,1.18,pin,kplus_app,0
TX_005454,ACC_0293,ACC_0979,510.45,2026-08-24 12:14:00,1,0,56,1.01,pin,kplus_app,0
TX_003951,ACC_0405,ACC_0815,60.32,2026-08-24 12:19:00,0,0,34,0.6,face_scan,kplus_app,0
TX_004174,ACC_0777,ACC_0258,1381.27,2026-08-24 12:30:00,0,0,45,0.13,pin,kplus_app,0
TX_000422,ACC_0193,ACC_0208,179.62,2026-08-24 12:30:00,1,0,37,0.11,pin,kplus_app,0
TX_005128,ACC_0558,ACC_0098,2596.37,2026-08-24 12:34:00,1,0,59,1.03,pin,kplus_app,0
TX_004049,ACC_0978,ACC_0393,219.38,2026-08-24 12:38:00,0,0,71,0.52,face_scan,kplus_app,0
TX_006124,ACC_0084,ACC_0013,147.43,2026-08-24 12:52:00,1,0,42,0.3,pin,kplus_app,1
TX_001446,ACC_0088,ACC_0946,370.37,2026-08-24 13:01:00,0,0,53,1.24,pin,kplus_app,0
TX_006125,ACC_0084,ACC_0013,46514.46,2026-08-24 13:05:00,0,0,12,20.19,pin,kplus_app,1
TX_002732,ACC_0796,ACC_0302,503.55,2026-08-24 13:07:00,0,0,59,0.48,face_scan,kplus_app,0
TX_001629,ACC_0515,ACC_0871,308.89,2026-08-24 13:11:00,0,0,48,1.34,pin,kplus_app,0
TX_004344,ACC_1045,ACC_0409,228.62,2026-08-24 13:26:00,0,0,38,0.63,face_scan,kplus_app,0
TX_004142,ACC_1080,ACC_0661,793.92,2026-08-24 13:26:00,0,0,23,0.62,pin,kplus_app,0
TX_006148,ACC_0479,ACC_0054,256.13,2026-08-24 13:27:00,1,0,26,0.3,pin,kplus_app,1
TX_006149,ACC_0479,ACC_0054,32193.04,2026-08-24 13:37:00,0,0,350,16.23,pin,kplus_app,1
TX_005230,ACC_0857,ACC_1015,306.5,2026-08-24 13:42:00,1,0,51,0.68,face_scan,kplus_app,0
TX_003214,ACC_0259,ACC_0972,216.58,2026-08-24 13:42:00,0,0,21,0.79,pin,kplus_app,0
TX_004718,ACC_1031,ACC_0693,465.23,2026-08-24 13:43:00,0,0,41,1.44,pin,kplus_app,0
TX_002511,ACC_0085,ACC_0851,359.88,2026-08-24 14:07:00,0,0,51,1.05,pin,kplus_app,0
TX_000764,ACC_0098,ACC_1163,556.81,2026-08-24 14:22:00,1,0,8,0.15,pin,kplus_app,0
TX_001033,ACC_1032,ACC_0354,1077.31,2026-08-24 14:24:00,0,0,45,0.39,pin,kplus_app,0
TX_001626,ACC_0428,ACC_0498,41.19,2026-08-24 14:25:00,0,0,40,1.08,pin,kplus_app,0
TX_000612,ACC_1046,ACC_0587,1494.25,2026-08-24 14:35:00,0,0,31,1.3,pin,kplus_app,0
TX_005579,ACC_0547,ACC_0184,210.85,2026-08-24 14:39:00,0,0,43,0.93,pin,kplus_app,0
TX_000430,ACC_0246,ACC_0620,179.74,2026-08-24 14:42:00,0,0,45,0.41,pin,kplus_app,0
TX_005389,ACC_0416,ACC_0287,259.06,2026-08-24 14:45:00,1,0,41,0.87,pin,kplus_app,0
TX_005687,ACC_0423,ACC_0615,661.69,2026-08-24 14:50:00,1,0,31,1.35,pin,kplus_app,0
TX_005335,ACC_0749,ACC_0191,45.08,2026-08-24 14:58:00,0,0,32,1.43,pin,kplus_app,0
TX_003397,ACC_0401,ACC_0251,2418.26,2026-08-24 15:02:00,0,0,26,0.62,pin,kplus_app,0
TX_001615,ACC_1153,ACC_0598,601.13,2026-08-24 15:07:00,0,0,25,1.48,pin,kplus_app,0
TX_002373,ACC_0211,ACC_0275,217.26,2026-08-24 15:09:00,0,0,33,1.35,pin,kplus_app,0
TX_000114,ACC_0905,ACC_0915,471.43,2026-08-24 15:35:00,0,0,30,0.44,pin,kplus_app,0
TX_003145,ACC_0909,ACC_0463,164.89,2026-08-24 15:38:00,0,0,51,0.8,pin,kplus_app,0
TX_005086,ACC_0256,ACC_0857,155.78,2026-08-24 15:46:00,0,1,33,0.52,pin,kplus_app,0
TX_005710,ACC_0876,ACC_0803,161.27,2026-08-24 15:49:00,0,0,53,1.16,pin,kplus_app,0
TX_004935,ACC_0798,ACC_1066,47.12,2026-08-24 16:03:00,0,0,36,0.29,pin,kplus_app,0
TX_002852,ACC_0146,ACC_0970,1004.16,2026-08-24 16:10:00,0,0,61,1.12,pin,kplus_app,0
TX_001897,ACC_1138,ACC_0170,533.03,2026-08-24 16:12:00,0,0,32,0.16,pin,kplus_app,0
TX_002763,ACC_0821,ACC_0372,319.96,2026-08-24 16:21:00,0,0,53,0.7,pin,kplus_app,0
TX_004926,ACC_0369,ACC_0388,126.25,2026-08-24 16:29:00,0,0,46,0.94,pin,kplus_app,0
TX_005916,ACC_1172,ACC_0288,118.16,2026-08-24 16:32:00,0,0,34,1.35,pin,kplus_app,0
TX_003026,ACC_0598,ACC_0084,760.68,2026-08-24 16:34:00,0,0,42,1.38,pin,kplus_app,0
TX_001532,ACC_0416,ACC_0455,596.21,2026-08-24 16:43:00,1,0,46,1.1,pin,kplus_app,0
TX_003747,ACC_0065,ACC_0515,522.99,2026-08-24 16:49:00,0,0,41,1.31,pin,kplus_app,0
TX_003686,ACC_0366,ACC_1159,672.14,2026-08-24 16:55:00,0,0,51,0.66,pin,kplus_app,0
TX_005111,ACC_0075,ACC_0708,291.66,2026-08-24 16:56:00,0,0,54,0.99,pin,kplus_app,0
TX_005838,ACC_0465,ACC_0113,1892.8,2026-08-24 17:08:00,0,0,46,1.26,pin,kplus_app,0
TX_004860,ACC_0171,ACC_0890,357.01,2026-08-24 17:08:00,0,0,47,1.33,pin,kplus_app,0
TX_000644,ACC_0381,ACC_0498,900.19,2026-08-24 17:15:00,0,0,45,0.28,pin,kplus_app,0
TX_001255,ACC_0821,ACC_0794,375.47,2026-08-24 17:16:00,0,0,64,0.43,pin,kplus_app,0
TX_001779,ACC_0286,ACC_0611,447.11,2026-08-24 17:32:00,0,0,28,1.14,pin,kplus_app,0
TX_004785,ACC_1049,ACC_0776,375.0,2026-08-24 17:39:00,1,0,62,1.18,pin,kplus_app,0
TX_005889,ACC_0248,ACC_0416,118.77,2026-08-24 17:40:00,1,0,55,0.88,pin,kplus_app,0
TX_005106,ACC_0895,ACC_0287,1419.83,2026-08-24 17:56:00,0,0,42,0.54,pin,kplus_app,0
TX_001913,ACC_0550,ACC_0063,220.28,2026-08-24 17:59:00,0,0,68,0.28,pin,kplus_app,0
TX_003583,ACC_0899,ACC_0437,347.75,2026-08-24 18:10:00,1,0,45,0.22,pin,kplus_app,0
TX_002525,ACC_0300,ACC_0365,204.72,2026-08-24 18:15:00,0,0,21,0.16,pin,kplus_app,0
TX_000036,ACC_0265,ACC_1009,527.54,2026-08-24 18:18:00,0,1,41,1.4,pin,kplus_app,0
TX_002700,ACC_0726,ACC_0608,162.12,2026-08-24 18:37:00,0,0,63,0.54,pin,kplus_app,0
TX_004734,ACC_0577,ACC_0261,158.85,2026-08-24 18:43:00,0,0,50,0.28,pin,kplus_app,0
TX_002628,ACC_0979,ACC_0439,1063.24,2026-08-24 18:46:00,0,0,48,0.48,pin,kplus_app,0
TX_002081,ACC_0140,ACC_1094,56.5,2026-08-24 19:02:00,0,0,48,0.64,pin,kplus_app,0
TX_000752,ACC_0828,ACC_1101,161.29,2026-08-24 19:08:00,1,0,70,1.36,pin,kplus_app,0
TX_005940,ACC_0995,ACC_0163,111.15,2026-08-24 19:13:00,0,0,46,0.83,pin,kplus_app,0
TX_001512,ACC_0783,ACC_0668,3478.65,2026-08-24 19:16:00,1,0,38,1.11,pin,kplus_app,0
TX_003269,ACC_0990,ACC_0071,206.36,2026-08-24 19:35:00,0,0,45,0.6,pin,kplus_app,0
TX_000320,ACC_0467,ACC_0453,2240.03,2026-08-24 19:35:00,0,0,28,1.05,face_scan,kplus_app,0
TX_003229,ACC_0831,ACC_0169,303.28,2026-08-24 19:39:00,0,0,39,1.41,pin,kplus_app,0
TX_001285,ACC_0692,ACC_0112,92.64,2026-08-24 19:44:00,1,1,49,0.8,pin,kplus_app,0
TX_001505,ACC_0578,ACC_0848,591.75,2026-08-24 19:46:00,0,0,47,0.73,pin,kplus_app,0
TX_003440,ACC_0225,ACC_0074,1047.29,2026-08-24 19:50:00,1,0,60,0.28,pin,kplus_app,0
TX_006182,ACC_0106,ACC_0011,286.77,2026-08-24 19:53:00,1,0,33,0.3,pin,kplus_app,1
TX_005639,ACC_0256,ACC_0469,155.76,2026-08-24 19:55:00,0,0,45,1.26,pin,kplus_app,0
TX_006183,ACC_0106,ACC_0011,44919.29,2026-08-24 20:01:00,0,0,12,14.32,pin,kplus_app,1
TX_002128,ACC_0647,ACC_1135,271.04,2026-08-24 20:07:00,0,0,56,0.37,pin,kplus_app,0
TX_001155,ACC_0458,ACC_0757,1959.97,2026-08-24 20:11:00,0,0,55,0.74,face_scan,kplus_app,0
TX_001507,ACC_0577,ACC_0474,701.11,2026-08-24 20:26:00,0,0,39,0.41,pin,kplus_app,0
TX_002119,ACC_0573,ACC_1173,173.74,2026-08-24 20:32:00,0,0,29,1.33,pin,kplus_app,0
TX_000109,ACC_0326,ACC_0829,715.83,2026-08-24 20:36:00,0,0,43,1.26,pin,kplus_app,0
TX_003245,ACC_0205,ACC_1167,1032.2,2026-08-24 20:42:00,0,0,45,0.12,face_scan,kplus_app,0
TX_003560,ACC_0935,ACC_0145,780.67,2026-08-24 20:54:00,0,0,45,0.39,pin,kplus_app,0
TX_005827,ACC_1105,ACC_0736,280.43,2026-08-24 21:01:00,0,0,35,0.16,pin,kplus_app,0
TX_000099,ACC_0757,ACC_1015,1028.51,2026-08-24 21:08:00,0,0,40,0.86,pin,kplus_app,0
TX_003433,ACC_0509,ACC_0928,739.85,2026-08-24 21:18:00,1,0,33,0.66,pin,kplus_app,0
TX_003159,ACC_0946,ACC_0334,803.37,2026-08-24 21:36:00,1,0,29,1.44,pin,kplus_app,0
TX_000042,ACC_0219,ACC_0759,221.37,2026-08-24 21:42:00,0,1,45,0.76,pin,kplus_app,0
TX_001268,ACC_1057,ACC_0614,207.66,2026-08-24 21:56:00,0,0,58,1.43,face_scan,kplus_app,0
TX_000282,ACC_1050,ACC_1163,570.71,2026-08-24 22:00:00,1,0,38,1.2,pin,kplus_app,0
TX_005065,ACC_0538,ACC_0841,737.08,2026-08-24 22:04:00,0,0,33,0.44,pin,kplus_app,0
TX_006098,ACC_0835,ACC_0050,142.58,2026-08-24 22:05:00,1,0,31,0.3,pin,kplus_app,1
TX_006099,ACC_0835,ACC_0050,22789.02,2026-08-24 22:14:00,0,0,350,24.48,pin,kplus_app,1
TX_004084,ACC_0412,ACC_0876,75.75,2026-08-24 22:15:00,0,0,54,0.86,pin,kplus_app,0
TX_005742,ACC_1010,ACC_1033,209.49,2026-08-24 22:16:00,0,0,53,0.28,none,kplus_app,0
TX_003309,ACC_0966,ACC_0286,630.58,2026-08-24 22:22:00,1,0,55,1.19,pin,kplus_app,0
TX_001781,ACC_0671,ACC_0575,335.17,2026-08-24 22:28:00,0,0,58,0.49,pin,kplus_app,0
TX_002610,ACC_0061,ACC_0900,2147.82,2026-08-24 22:30:00,0,0,58,0.61,pin,kplus_app,0
TX_005991,ACC_0104,ACC_0584,685.3,2026-08-24 22:32:00,0,0,58,0.2,pin,kplus_app,0
TX_003798,ACC_1127,ACC_1134,257.34,2026-08-24 22:35:00,0,0,45,1.31,pin,kplus_app,0
TX_001988,ACC_0153,ACC_1171,1359.31,2026-08-24 22:36:00,1,0,52,0.74,pin,kplus_app,0
TX_001690,ACC_0753,ACC_0398,836.06,2026-08-24 22:37:00,0,0,62,0.56,pin,kplus_app,0
TX_003678,ACC_1165,ACC_1199,252.25,2026-08-24 22:39:00,1,0,45,0.6,pin,kplus_app,0
TX_001582,ACC_0183,ACC_1003,186.46,2026-08-24 22:42:00,0,0,52,1.33,pin,kplus_app,0
TX_001116,ACC_1020,ACC_0084,1293.02,2026-08-24 22:51:00,0,0,31,0.8,pin,kplus_app,0
TX_005161,ACC_1056,ACC_0370,476.86,2026-08-24 23:00:00,1,0,53,0.21,pin,kplus_app,0
TX_005902,ACC_0526,ACC_0168,323.93,2026-08-24 23:06:00,0,0,43,1.31,pin,kplus_app,0
TX_002443,ACC_0438,ACC_0416,211.02,2026-08-24 23:15:00,0,0,47,0.79,pin,kplus_app,0
TX_000687,ACC_0490,ACC_1194,189.72,2026-08-24 23:20:00,0,0,61,0.83,pin,kplus_app,0
TX_004459,ACC_1195,ACC_1171,241.26,2026-08-24 23:21:00,1,0,45,1.19,pin,kplus_app,0
TX_001741,ACC_0078,ACC_0400,609.66,2026-08-24 23:23:00,0,0,50,1.11,face_scan,kplus_app,0
TX_005549,ACC_0448,ACC_0467,137.33,2026-08-24 23:25:00,1,0,49,0.73,none,kplus_app,0
TX_002333,ACC_0532,ACC_0479,390.29,2026-08-24 23:33:00,0,0,7,1.22,pin,kplus_app,0
TX_000296,ACC_0763,ACC_0396,130.96,2026-08-24 23:40:00,0,0,27,1.45,pin,kplus_app,0
TX_002554,ACC_0573,ACC_0499,161.66,2026-08-24 23:46:00,0,0,28,1.36,pin,kplus_app,0
TX_002566,ACC_0472,ACC_0784,102.12,2026-08-24 23:46:00,0,0,44,1.23,pin,kplus_app,0
TX_001434,ACC_0571,ACC_0541,82.95,2026-08-24 23:47:00,0,0,49,0.31,pin,kplus_app,0
TX_004235,ACC_0393,ACC_0461,119.32,2026-08-25 00:03:00,0,0,41,0.48,face_scan,kplus_app,0
TX_001547,ACC_0427,ACC_0388,794.74,2026-08-25 00:12:00,1,0,40,1.37,pin,kplus_app,0
TX_000642,ACC_1064,ACC_0776,178.32,2026-08-25 00:14:00,1,0,30,0.19,pin,kplus_app,0
TX_002071,ACC_0871,ACC_0454,56.31,2026-08-25 00:19:00,1,0,59,1.2,pin,kplus_app,0
TX_000112,ACC_0616,ACC_0808,771.91,2026-08-25 00:25:00,0,0,32,0.86,pin,kplus_app,0
TX_005965,ACC_0477,ACC_0858,611.5,2026-08-25 00:32:00,1,0,28,0.34,pin,kplus_app,0
TX_005356,ACC_0817,ACC_0978,565.21,2026-08-25 00:41:00,0,0,44,0.63,face_scan,kplus_app,0
TX_000705,ACC_0647,ACC_0139,490.59,2026-08-25 00:45:00,0,1,54,0.73,pin,kplus_app,0
TX_006192,ACC_1038,ACC_0040,345.48,2026-08-25 00:45:00,1,0,25,0.3,pin,kplus_app,1
TX_000267,ACC_1120,ACC_0088,153.97,2026-08-25 00:49:00,0,0,46,0.29,pin,kplus_app,0
TX_006193,ACC_1038,ACC_0040,50130.06,2026-08-25 00:57:00,0,0,12,9.69,pin,kplus_app,1
TX_000203,ACC_0448,ACC_0171,459.52,2026-08-25 00:57:00,0,0,39,0.7,pin,kplus_app,0
TX_005210,ACC_0797,ACC_0791,579.12,2026-08-25 01:11:00,0,0,63,0.16,pin,kplus_app,0
TX_004929,ACC_1005,ACC_0633,1244.59,2026-08-25 01:26:00,1,0,50,0.38,pin,kplus_app,0
TX_003799,ACC_0343,ACC_0233,2056.95,2026-08-25 01:28:00,0,0,45,0.68,pin,kplus_app,0
TX_000899,ACC_0103,ACC_1104,715.73,2026-08-25 01:38:00,1,0,57,1.11,pin,kplus_app,0
TX_000619,ACC_0677,ACC_0970,1808.17,2026-08-25 01:41:00,0,0,36,1.14,face_scan,kplus_app,0
TX_006086,ACC_0357,ACC_0055,260.58,2026-08-25 01:42:00,1,0,27,0.3,pin,kplus_app,1
TX_001863,ACC_0615,ACC_1124,148.65,2026-08-25 01:44:00,1,0,48,1.35,pin,kplus_app,0
